Id,SalePrice
1461,121619.07339116186
1462,158710.2541620417
1463,189231.11918429242
1464,188881.92320810698
1465,191807.81925088586
1466,173541.16393828124
1467,167602.21441569278
1468,166581.19814436825
1469,181629.30000236016
1470,120919.23784695842
1471,195255.75278214534
1472,93514.62164603286
1473,95787.50497539788
1474,151216.72068350104
1475,124728.92824425493
1476,366355.66367124004
1477,251966.72245535202
1478,287196.76240389206
1479,279407.3206595084
1480,469249.9573997015
1481,318353.01277610246
1482,201830.3654215389
1483,170556.5999146063
1484,167804.22762163798
1485,182032.78304676912
1486,190196.7636639676
1487,332414.51577113935
1488,234576.7302106374
1489,202175.9222968029
1490,236453.3023368436
1491,194736.59483267457
1492,88256.14420514386
1493,181382.59534550642
1494,304265.0552102981
1495,283661.8313089807
1496,245706.02081452822
1497,183650.67446092525
1498,166030.5664436832
1499,164304.54866110536
1500,158107.81774788146
1501,175673.44223126202
1502,150535.4769613738
1503,310180.0479152338
1504,238962.15002411167
1505,227552.74456932335
1506,180974.29163999946
1507,230913.29539780118
1508,189672.20014164515
1509,161164.47703123273
1510,149980.15095705644
1511,146441.7351798939
1512,174379.4989788566
1513,135952.02918523797
1514,155369.78124731244
1515,191345.93211685304
1516,157400.77052783832
1517,165119.80648019706
1518,133630.8963225065
1519,217265.68776986876
1520,135107.35009521054
1521,136665.2745025468
1522,168274.7222387958
1523,112272.34590818209
1524,125190.49572885697
1525,125451.42802671232
1526,114901.58630791925
1527,97807.5545810641
1528,132686.49102162363
1529,155451.4617280266
1530,174635.16426097494
1531,110996.16900159176
1532,92513.78376763275
1533,149391.35796779103
1534,123228.08658285784
1535,152933.24225081532
1536,110327.30892588594
1537,62844.04573839028
1538,161383.27898042218
1539,203661.01247339314
1540,94841.7049789079
1541,143783.62181099088
1542,136171.09725602958
1543,210130.55582089745
1544,81053.22646603691
1545,104764.56655861749
1546,131785.96181379308
1547,139353.31795200787
1548,130448.56556267888
1549,112953.20295362758
1550,141662.2524242005
1551,108324.01807257939
1552,134807.3315732866
1553,159736.39419529663
1554,116953.33309877802
1555,164457.764801079
1556,79637.8033962512
1557,100409.02269270773
1558,94985.52054181254
1559,82033.01209627397
1560,133423.05764117662
1561,123228.69160451324
1562,130151.5209454657
1563,119910.46525445196
1564,163808.08364325328
1565,147715.50923054887
1566,230847.02790120878
1567,69236.41070513327
1568,234578.7395938714
1569,137397.6956046225
1570,139786.81055723003
1571,125461.5370042648
1572,148207.75375958256
1573,265485.5435244057
1574,111992.15160182805
1575,231426.9072420127
1576,242562.44052807044
1577,192718.58155710765
1578,138397.3781109875
1579,146099.93043454425
1580,195977.8829817319
1581,146025.41093955527
1582,124293.63243096872
1583,322134.19538331457
1584,226608.79171222393
1585,141819.75682030845
1586,60331.08466075006
1587,99375.42249168163
1588,158756.58606748655
1589,98130.45277350626
1590,137363.91503767553
1591,94887.36892537704
1592,111105.35853568184
1593,126924.96143931511
1594,127951.44711782646
1595,112066.02976293213
1596,222201.68710779643
1597,186999.3003194144
1598,210646.27470988626
1599,178299.4470220642
1600,172391.58337168916
1601,55512.98146304389
1602,108569.10089957477
1603,81910.4340769421
1604,281922.4396632264
1605,248386.0359885124
1606,164421.0989176453
1607,170932.7268492859
1608,208886.983420792
1609,187589.8695398748
1610,151350.23446242834
1611,136065.5769598776
1612,166746.9608679233
1613,156887.37814028066
1614,127061.92943383036
1615,86895.11522636382
1616,71823.00774657176
1617,88280.10297175642
1618,126941.38198525175
1619,141942.88806050678
1620,156463.69188152425
1621,128565.38918060824
1622,135856.04427975306
1623,291464.6466522466
1624,209087.25134328983
1625,121055.23383814612
1626,154116.17912188207
1627,185239.75833563262
1628,286019.916013916
1629,179171.2219730934
1630,347013.8677679438
1631,215087.25921805194
1632,243730.48188751237
1633,168593.58568673083
1634,188364.3486105654
1635,178699.08936696348
1636,148120.2410063241
1637,193809.8017679808
1638,197104.58978481157
1639,173093.11074501448
1640,262029.5726559357
1641,168641.7029670234
1642,218259.75762949185
1643,217488.3131673406
1644,229737.206391898
1645,195297.71424885152
1646,159304.02851348254
1647,157218.4781183344
1648,135858.55401491502
1649,139164.19230565403
1650,111074.2300304688
1651,120617.67473181881
1652,97642.24535638808
1653,94997.85052520222
1654,153559.95867910484
1655,152465.901206627
1656,146900.59435310742
1657,149280.16459788353
1658,153114.71993395005
1659,133977.8263568605
1660,156595.01132139133
1661,480439.11053094734
1662,398389.9288998701
1663,391885.8566094695
1664,458109.5437563579
1665,299823.76150493766
1666,327693.1494887739
1667,353687.6166396639
1668,330600.21689617506
1669,298150.65588919347
1670,356998.4929629792
1671,249744.52770971408
1672,436478.68716082454
1673,299176.62084696634
1674,238910.8692331909
1675,184533.10987804984
1676,186437.80986942525
1677,214755.18052952542
1678,447077.60450859333
1679,381439.5281894044
1680,334516.50510273775
1681,251697.4267938025
1682,324952.81076543976
1683,174883.2105707037
1684,179441.98410757995
1685,170678.8398677824
1686,168957.01771480005
1687,164117.2612767478
1688,190387.18309221035
1689,192631.36195183705
1690,202009.45849185536
1691,182632.7238739466
1692,277623.9498261882
1693,167922.5754372939
1694,185285.38759462343
1695,168162.09690090313
1696,277339.3995724197
1697,166981.48112438145
1698,347401.7380640971
1699,325417.3589575938
1700,242847.14337659648
1701,266769.1854125713
1702,246286.56560304575
1703,252103.93935974917
1704,283535.5803483946
1705,223089.57321414104
1706,408155.6943024692
1707,211033.69639091365
1708,200805.14704093544
1709,272103.9539157153
1710,219881.95718488353
1711,265078.8865798999
1712,265092.457799095
1713,268320.5912466041
1714,217861.32245866267
1715,206730.3767256716
1716,178674.17303834925
1717,170129.27217164903
1718,133719.97525262623
1719,203787.8739641981
1720,260135.8146460465
1721,166125.3824566594
1722,123856.27651044902
1723,154147.72833416334
1724,217974.02459039623
1725,244346.17798361444
1726,187411.48769224744
1727,160108.47326637345
