Id,SalePrice
1461,117216.203527364
1462,164915.8882656641
1463,184917.8309702007
1464,193776.93164396368
1465,196739.17995427558
1466,168519.56220864842
1467,178457.70728609603
1468,160682.3961089854
1469,192834.56093612046
1470,124939.44904500789
1471,187996.00177739866
1472,94664.22786406762
1473,94491.60108678715
1474,142520.27974940758
1475,110124.75312434432
1476,357819.3469254438
1477,248036.95609533638
1478,285639.4939793968
1479,281907.5086729168
1480,471100.69089945976
1481,337093.18800962047
1482,215392.3736554773
1483,181167.82407395897
1484,164966.42104484784
1485,188619.00982469937
1486,194640.51057556082
1487,349409.36210687004
1488,231281.38270892572
1489,190518.38810617806
1490,233699.39344942482
1491,193585.43168191618
1492,90976.39899348674
1493,170036.5923201421
1494,294393.57373710384
1495,286023.8479861177
1496,236928.72757482546
1497,174687.39872044296
1498,173028.48816374794
1499,159653.4353196872
1500,158058.95793686577
1501,178717.4147970742
1502,138185.9806833346
1503,287838.10021512787
1504,237989.92012922908
1505,221094.82844408983
1506,191054.78243817107
1507,250925.27627970255
1508,204478.5135479574
1509,165338.52277801232
1510,143400.52306427536
1511,155464.48935600868
1512,174719.23008333007
1513,143094.20078836542
1514,157197.79188939583
1515,187245.86745486993
1516,160328.50592999312
1517,173604.3553122806
1518,129543.30833766329
1519,214922.8021962944
1520,130223.8122808113
1521,131920.54020478777
1522,181755.7471931095
1523,109590.5788367828
1524,127555.47598092216
1525,126953.21981215327
1526,112813.02676186308
1527,106756.13869384777
1528,136667.90566205885
1529,153769.62519628045
1530,177142.50160157226
1531,104017.21918865334
1532,92312.4997453506
1533,152282.4201346534
1534,124990.0713242571
1535,149300.7857767507
1536,109416.45757512977
1537,59690.07300215002
1538,158718.030060071
1539,184536.08695138633
1540,93264.78633407624
1541,143230.88078444308
1542,139981.8010494905
1543,197031.15712013768
1544,87459.76179312373
1545,113199.23710496514
1546,137474.97329628718
1547,127563.22908200332
1548,138356.57586058657
1549,121281.81043984604
1550,130463.09940611922
1551,100711.0843549546
1552,135341.81360598755
1553,152869.23418968206
1554,117666.2753647999
1555,167321.6005432976
1556,83056.80697746536
1557,102696.95029500267
1558,97775.80348373402
1559,74705.20996446023
1560,134584.9248098531
1561,133990.8004473309
1562,130370.35080237959
1563,121428.62969450724
1564,157959.24720379477
1565,145836.25897852384
1566,245985.09147243612
1567,74930.3518385588
1568,250619.3596600361
1569,132149.2992592507
1570,131922.03946547152
1571,122456.16000102341
1572,140393.54102593346
1573,230664.1524975184
1574,124901.26728069314
1575,229645.30903470216
1576,254052.4215819652
