Id,SalePrice
1461,123587.7438066439
1462,156975.76017548871
1463,197400.0994341685
1464,200590.4314775583
1465,182765.23825005282
1466,172504.87993734417
1467,168536.6060541308
1468,172531.5178796111
1469,167883.39822545493
1470,130277.13273652
1471,193180.0487725785
1472,96443.39831499237
1473,98418.85482674696
1474,153802.1578416487
1475,115321.92380844372
1476,368456.5117340032
1477,246316.5512324374
1478,284106.91288496123
1479,290671.3222486904
1480,497363.7320387443
1481,314081.409286935
1482,202754.87754065607
1483,173709.46127740035
1484,171316.9956693866
1485,182806.00442883561
1486,193716.73495787563
1487,353647.1798675801
1488,231963.0653152954
1489,199887.73097251804
1490,232678.40876306535
1491,189310.26269577758
1492,88640.90745958313
1493,194332.82234449362
1494,300754.7805642499
1495,289794.77156725584
1496,255488.25076923353
1497,182587.29166286462
1498,169604.81414332354
1499,165413.8757859521
1500,163409.57705120175
1501,181821.85332797223
1502,155155.8058766814
1503,286509.02878569474
1504,245626.53080790245
1505,233717.50819292568
1506,184866.6330257866
1507,253477.92048252877
1508,196669.65108398485
1509,169507.38878536024
1510,153066.65240827392
1511,147869.72658240134
1512,179323.70517112972
1513,140914.1899547476
1514,158078.26609604713
1515,190506.2700260648
1516,147139.94227927795
1517,162253.9686757408
1518,126737.1532426548
1519,229378.07322550507
1520,134906.7384505956
1521,139644.79640123426
1522,166204.7697303931
1523,113834.83266552594
1524,116573.21364483432
1525,125309.61630665792
1526,116623.0195111948
1527,104567.22465253947
1528,133124.2393516784
1529,154128.14169377618
1530,183404.1844722916
1531,108391.97312490674
1532,95203.259925856
1533,145782.1446866435
1534,115126.25450432493
1535,156877.11567308175
1536,113003.60936850042
1537,70020.56368075818
1538,162085.6256742821
1539,189392.76074963278
1540,100072.96417698315
1541,144995.48164164633
1542,141177.9442985584
1543,213190.98352065546
1544,79216.99505196142
1545,112460.26809205051
1546,136224.02511635268
1547,138404.43027160928
1548,136703.14942236978
1549,112415.82156832947
1550,140826.5666556534
1551,104066.92197629581
1552,144934.5212708695
1553,170424.76131362468
1554,118713.17249769949
1555,162322.46551365554
1556,86375.31641512431
1557,99049.77686663618
1558,92379.72308655217
1559,93865.87249742924
1560,126668.12810959252
1561,131471.25219681498
1562,126162.27218264545
1563,125228.42062851036
1564,157542.67726152166
1565,166505.26917897863
1566,234856.37256813163
1567,70528.78712477266
1568,228972.18337593618
1569,141347.9815488224
1570,141895.97345411553
1571,120501.63791351712
1572,147176.47442142892
1573,246694.87163427565
1574,121618.29224041756
1575,230256.50772625094
1576,247903.09323101505
1577,196094.45405051412
1578,140665.9126310694
1579,150503.90245777695
1580,191295.97231580896
1581,149601.52030728248
1582,130891.90607328147
1583,304913.98576220963
1584,218709.59628571296
1585,143864.3605174072
1586,67679.9881660007
1587,101115.7812825861
1588,152146.50125459113
1589,99135.51151424409
1590,133745.60771377207
1591,98115.17320485084
1592,112459.7556533139
1593,129190.87947473388
1594,127432.30369230296
1595,113001.71896531811
1596,240073.7279300524
1597,181772.8588248064
1598,207816.6673835272
1599,174693.8910880298
1600,164382.1868121012
1601,64249.94338158449
1602,109288.6943156015
1603,91761.54908171092
1604,267335.12077312457
1605,243082.32729525075
1606,171121.23630759644
1607,154638.74437001348
1608,206174.54439834045
1609,186795.797323679
1610,163443.1151459755
1611,142403.96150171827
1612,167462.43896684394
1613,167127.59109785128
1614,117575.82523136125
1615,90148.9233056548
1616,72925.68961091491
1617,86989.0666471785
1618,127075.53573128526
1619,147284.82820309032
1620,163615.55534785177
1621,145099.53670622403
1622,141775.547413097
1623,281979.1418623778
1624,222715.2467529712
1625,118309.4497180382
1626,157338.43733691805
1627,194053.90268745972
1628,273920.94572869
1629,181003.38939844526
1630,371866.26500557037
1631,210576.43965927
1632,227054.55228738324
1633,173650.68114632936
1634,193518.72711039818
1635,177426.00236757065
1636,154034.79626851305
1637,202955.76712013924
1638,189146.67611038138
1639,176284.92626753633
1640,266271.3212923424
1641,164798.54950952026
1642,237896.31539610616
1643,212439.57508208248
1644,237551.21719838536
1645,197025.6990157459
1646,158667.69040563743
