Id,SalePrice
1461,117829.46608064743
1462,158084.84004907936
1463,181680.03762010366
1464,196492.69320916248
1465,201517.15507159004
1466,167800.11723781985
1467,171479.40491116804
1468,161229.1787247023
1469,196442.92036810506
1470,115849.21565391672
1471,191136.25602755512
1472,95814.55723166458
1473,93365.10451997697
1474,142628.03396537947
1475,107778.67210016077
1476,349434.3932485161
1477,256316.70397983713
1478,290934.14859212906
1479,286227.2010116224
1480,438652.2094337864
1481,335270.95480903424
1482,221229.07468091598
1483,180056.47956915566
1484,163810.6129465561
1485,198120.49214782927
1486,195066.29460379283
1487,328797.1889133352
1488,230094.65713200817
1489,196765.8547791963
1490,236848.163246847
1491,199413.59828142423
1492,92928.81261215312
1493,183024.1227674712
1494,294697.0723412006
1495,288366.49973565416
1496,232897.67181299528
1497,178140.25302324718
1498,178070.50753343562
1499,164448.25580471088
1500,159510.2161799473
1501,176734.1621166094
1502,141897.4242940601
1503,288649.8427012358
1504,241152.33555749667
1505,223858.27377920295
1506,190611.46774265773
1507,247712.14322913194
1508,204057.28517406384
1509,162294.67845338213
1510,144555.5146742508
1511,157515.49195174885
1512,168291.0203514933
1513,145819.0964860407
1514,151807.49283724203
1515,194503.98082980738
1516,160188.2926112942
1517,171502.77873595824
1518,129359.5830204704
1519,206580.93153215514
1520,127415.08400522631
1521,130935.26172344983
1522,182878.89048505956
1523,108890.26597753838
1524,127331.09204860477
1525,120474.51827927126
1526,113956.57846455315
1527,106020.65360665423
1528,138646.92253949225
1529,153863.13301487514
1530,185500.04914150664
1531,104901.05450479536
1532,96423.57181276895
1533,156153.78090949694
1534,124849.40838471946
1535,148490.2544972435
1536,108632.6820815842
1537,63836.66800705663
1538,152568.46126106565
1539,191124.07281542083
1540,97482.0732949887
1541,144156.1252606518
1542,144442.20098294588
1543,190906.21691101085
1544,88844.1018150431
1545,117437.69024699747
1546,142423.19585894785
1547,133905.73242409492
1548,142660.29774272136
1549,124739.34769246858
1550,135001.6481044907
1551,102688.71708510013
1552,134123.24350494007
1553,150168.22802993143
1554,113312.59701725551
1555,169462.9673450678
1556,88479.12730503487
1557,106444.88594189838
1558,97346.98965797722
1559,69263.16117387674
1560,137110.86908566643
1561,130695.41094425054
1562,132225.71962022336
1563,120976.91906658973
1564,157775.11557660173
1565,145845.88405846042
1566,249204.16766675565
1567,72974.65267185365
1568,252847.81840903847
1569,127487.11274689595
1570,138719.3029540403
1571,129880.06428932432
1572,143698.93713952234
1573,221305.410734569
1574,129640.7074965609
1575,230230.4820297245
1576,256517.8764544616
1577,181265.78186679006
1578,135029.7581244523
1579,150849.2979231285
1580,194938.249992508
1581,156802.15886163415
1582,122419.05453651719
1583,297411.44451487355
1584,214171.37585118567
1585,136430.61965374043
1586,63771.61204814495
1587,104499.96385112949
1588,154512.44298456138
1589,99024.29970790708
1590,136474.18579086842
1591,94502.27624059822
1592,112742.48633619242
1593,121019.16009311222
1594,121095.61285465307
1595,109694.14591123982
1596,215489.43170334143
1597,198797.34789767125
1598,245601.45819346694
1599,166590.3183674843
1600,162358.02094798922
1601,64636.80620551938
1602,111446.86876934157
1603,70267.83819991606
1604,269952.74049217283
1605,246129.64215050783
1606,164094.39003090467
1607,182665.08389058968
1608,223543.00513299205
1609,183225.67807774094
1610,156405.0106339891
1611,144981.4268306937
1612,173578.94688120508
1613,164979.6528732536
1614,124929.08325300302
1615,91469.80647236542
1616,77353.49709289949
1617,90268.7480120837
1618,125886.21883484625
1619,136929.07442215979
1620,158683.6532365345
1621,141191.24428945454
1622,137301.5214224796
1623,260503.64243035263
1624,218438.88441567757
1625,114164.23903763985
1626,170244.19893769466
1627,190268.10206100566
1628,272644.3602172515
1629,182802.3968064488
1630,354806.0129762953
1631,241582.3020899089
1632,257334.97481300725
1633,173125.5450524636
1634,181990.52380273282
1635,173575.1602173775
1636,147031.40296637738
1637,202152.3920997626
1638,178117.5588179066
1639,185394.52870939454
1640,253200.86655156314
1641,183706.878453981
1642,241254.1136921877
1643,206919.902062317
1644,232312.82378403246
1645,197808.36570893793
1646,156441.50662808164
1647,151716.7271128957
1648,125180.8271489201
1649,141421.94440203108
1650,108178.08757212335
1651,119014.82729316434
1652,96618.2884686421
1653,98769.93794478834
1654,139804.25912058633
1655,129407.22854335775
1656,138840.0934679734
1657,143764.05695190871
1658,140030.8155240966
1659,110279.37359223828
1660,152597.63867992605
1661,418510.4028965082
1662,374441.42542933003
1663,364693.66137092287
1664,445397.6486667031
1665,288719.846588452
1666,325995.81259297126
1667,361943.1182926316
1668,328734.8861180096
1669,297869.5912888313
1670,325841.00878737756
1671,264759.33336831344
1672,380750.68380964466
1673,294747.07961002266
1674,241609.16415537774
1675,205598.81566634457
1676,205273.32640874307
1677,230869.8764657552
1678,432300.2494462986
1679,366798.8242455823
1680,320420.8733540955
1681,234767.16134181438
1682,310636.6912890123
1683,186718.6909252981
1684,171917.6557484408
1685,174535.43871973912
1686,169713.4996296841
1687,174313.96989882248
1688,188092.1943876479
1689,190766.69928159725
1690,195951.36594367705
1691,186632.3895301978
1692,255925.36366775367
1693,173075.36994319968
1694,178219.62219641326
1695,163160.1686323108
1696,260639.9387652817
1697,167404.21469311017
1698,336520.35952604754
1699,307268.5455650308
1700,253612.24443807133
1701,270686.4787089761
1702,243608.49793008823
1703,240415.5881293961
1704,274893.2085343572
1705,241512.71632765798
1706,386191.71465368767
1707,205232.26494583435
1708,201100.12605721987
1709,269387.4925611957
1710,222950.90058558862
1711,276631.117502881
1712,249870.53672967025
1713,256544.91066381874
1714,218491.51309883097
1715,207176.7473163549
1716,183350.74384808156
1717,178170.88432376884
1718,139603.02237691983
1719,211159.8181283088
1720,230194.52995293244
1721,158259.57249363224
1722,123866.93071579473
1723,150464.51722725734
1724,199075.57746332177
1725,233054.17710436144
1726,184297.6477663012
1727,155335.12079487537
1728,166024.70172969982
1729,168914.11285899943
1730,147454.7802372005
1731,119931.00656085592
1732,122165.51387321338
1733,107371.62331242945
1734,114286.99071328688
1735,117537.07543324021
1736,103394.6962338328
1737,266625.2410674427
1738,253107.94639895152
1739,223600.72507899866
1740,215854.9417279506
1741,192640.72303368963
1742,170170.33860262905
1743,179276.5884426628
1744,299914.3139782253
1745,223400.74846305582
1746,184579.70391654328
1747,225395.87014442476
1748,210578.56047614207
1749,138316.40372472644
1750,122089.60704227602
1751,253619.38474712902
1752,110738.42963805092
1753,148726.59284543214
1754,189232.1499501074
1755,167624.40190795652
1756,121508.32188627803
1757,119689.5333880593
1758,142706.11443086315
1759,167584.80941191135
1760,161338.54101752595
1761,150878.6488486907
1762,172868.1635081386
1763,188978.29620471923
1764,111226.84741050951
1765,155121.30183718476
1766,187812.69254342743
1767,222842.14712272253
1768,135417.92926165336
1769,168483.24036419048
1770,153363.97253660826
1771,121079.60850847527
1772,133500.4136134632
1773,116040.65570686299
1774,147172.4428450707
1775,141529.30252282185
1776,129214.19603033178
1777,102971.06415018876
1778,137220.40764852517
1779,124986.4124881793
1780,178074.14319514862
1781,124337.5988996451
1782,84760.5150081952
1783,137966.06394013864
1784,107443.58720319223
1785,118763.07015259429
1786,135243.5112295508
1787,166087.7419317859
1788,58367.340274690105
1789,96394.85628279655
1790,77133.18478763795
1791,178062.70944610186
1792,157639.55558381832
1793,127837.31532270243
1794,155766.59045880914
1795,139262.426850196
1796,130075.97428874881
1797,113293.33569981961
1798,119372.43671258655
1799,109041.03858872878
1800,138637.24358054556
1801,123851.06060772261
1802,136102.33022303352
1803,143988.25246922462
1804,139042.01253929408
1805,132642.0346637198
1806,126931.93836790542
1807,135336.74405832367
1808,130001.05978018517
1809,125435.25206902104
1810,136600.6920969561
1811,91426.74854448196
1812,95044.73200368493
1813,120760.49969463871
1814,86385.56601051542
1815,51262.5462476758
1816,96678.6528338955
1817,106434.76035637052
1818,139800.05612519788
1819,118613.29554041845
1820,54533.69567521949
1821,109330.68978757097
1822,146927.1504519889
1823,46731.26596838577
1824,132653.2002716054
1825,144822.57277628098
1826,107563.26668126737
1827,99422.35771170288
1828,138279.8401311198
1829,129522.58776091908
1830,146977.50758666787
1831,144565.16364376814
1832,66435.69341202047
1833,139167.9654523886
1834,114845.2052048401
1835,119304.76445396991
1836,125025.85554764357
1837,91563.6884332861
1838,126955.25911755326
1839,89799.89239199067
1840,136726.34628490626
1841,141919.0819618503
1842,90926.12118341216
1843,128450.097640243
1844,145938.36344062933
1845,141577.2422771977
1846,153126.52583477093
1847,178905.3215500136
1848,49946.282283253815
1849,105962.58325587564
1850,117993.342269982
1851,162392.63644042556
1852,127650.26803660604
1853,123220.19531170903
1854,163256.0799675727
1855,160441.20360391831
1856,224243.02195373326
1857,124776.2483461376
1858,124183.54941791714
1859,113930.79029566553
1860,143285.9782419193
1861,113886.01481139718
1862,300282.9890201811
1863,276262.84002974513
1864,276375.1616394703
1865,338335.86635758873
1866,301754.3110929314
1867,220671.47015520823
1868,280609.47003895935
1869,204932.50669873023
1870,221857.99627790903
1871,249111.9022340994
1872,178017.04126584265
1873,247461.3250792787
1874,147649.73007091193
1875,200524.0945010283
1876,197127.75127357902
1877,205717.4346916939
1878,198095.47780724053
1879,129083.99066938716
1880,123672.03885513297
1881,248715.73973699994
1882,245242.9049445279
1883,183639.43581279766
1884,204299.08221612385
1885,237763.50255792003
1886,274032.49977355206
1887,213452.3551783187
1888,260835.9669175393
1889,172972.08012747153
1890,119803.64536764569
1891,134915.18830985922
1892,93846.35762372999
1893,130925.63980283125
1894,125585.73716018395
1895,141627.91680989874
1896,123954.6093647934
1897,116602.29496501399
1898,114206.05248993967
1899,159191.52403003312
1900,152306.07883011174
1901,165071.87757304314
1902,156196.1770250422
1903,211519.0644882689
1904,136406.1956120891
1905,206009.69281580753
1906,133310.70400006682
1907,220771.67101213217
1908,102601.92552548571
1909,125037.59632112247
1910,113133.94838313942
1911,231928.93045817193
1912,347254.60648066155
1913,132973.75291597168
1914,56762.45516181076
1915,296068.2993681253
1916,66012.52227483584
1917,249097.7105729055
1918,138113.3418630585
1919,188320.84468454478
1920,163107.35112664558
1921,344248.62345175
1922,292776.5262343801
1923,251926.96717842747
1924,227537.63385163253
1925,195327.2818313139
1926,352482.99099656346
1927,129429.40164860475
1928,154700.39190316093
1929,128317.82616902357
1930,135857.02385439686
1931,142957.95814923503
1932,139892.4256051457
1933,173186.32411503914
1934,177019.1594165686
1935,168986.55118638065
1936,194665.7093809011
1937,183841.3519657935
1938,170991.91028662072
1939,257568.1832370745
1940,194005.72715750578
1941,163596.8782036782
1942,186288.08501919982
1943,222066.43214932462
1944,361635.00920483074
1945,375652.51223633246
1946,131034.18951054571
1947,320137.34229133284
1948,170492.1896815694
1949,245943.57371303005
1950,186788.3459461016
1951,240392.37151723434
1952,208496.18291851567
1953,165719.15727613674
1954,190934.70619488996
1955,138406.13574490134
1956,289859.9737577096
1957,149941.41779657372
1958,282366.2075042992
1959,147989.1853262693
1960,113685.14305705484
1961,121303.46668221745
1962,96218.7802836415
1963,105457.7978715459
1964,104164.98403185792
1965,138293.13904309133
1966,132251.63898151592
1967,299128.934170528
1968,393001.7061155589
1969,361969.8720203288
1970,386377.6309131611
1971,466740.1302254427
1972,372035.14090795704
1973,287121.4926497884
1974,324563.96073718544
1975,504191.812337671
1976,271250.2892998811
1977,342631.8248615924
1978,345687.63232758077
1979,325165.7901899624
1980,218914.18411086337
1981,332281.3122195891
1982,226502.31897968307
1983,211999.7489421264
1984,174828.4751638173
1985,219593.07503854184
1986,211663.0763319629
1987,183599.1885625613
1988,173007.52710130106
1989,193145.39694173666
1990,206124.579067312
1991,241766.41126958537
1992,214490.86119734123
1993,164805.36172475942
1994,223436.7389822957
1995,185152.89202288724
1996,246927.11712258816
1997,302353.8568877332
1998,312048.4107181177
1999,275355.4288644886
2000,317738.73072435585
2001,286281.51968094386
2002,234250.30989086957
2003,265981.3855471486
2004,297873.3518460637
2005,222351.2709199271
2006,223168.5501730683
2007,249431.2860192262
2008,221957.7779587913
2009,199853.66141566238
2010,197793.68418236187
2011,141200.1259162202
2012,171406.76486765654
2013,176646.9505786564
2014,182024.3039587866
2015,210014.88651888937
2016,191897.77564010836
2017,196113.4790807929
2018,108763.7868760411
2019,131756.78831033636
2020,100594.06100511263
2021,95285.56420618814
2022,185526.01042458968
2023,144914.7173179707
2024,274932.53752846946
2025,352347.6024700567
2026,176780.36812150644
2027,163364.38733260633
2028,150228.54085968973
2029,169152.53386054427
2030,260010.029325807
2031,231286.28525349734
2032,241003.40698060681
2033,241686.38677314075
2034,169826.62072487106
2035,219931.69274704496
2036,202747.47038335007
2037,216937.3737195629
2038,330252.97865080426
2039,236860.37198229754
2040,281121.18688898
2041,306426.8504198006
2042,203513.25823251478
2043,175601.78908098713
2044,163009.62979895656
2045,208280.3917550376
2046,152334.0995913669
2047,142862.24255156712
2048,137922.3679812481
2049,144301.77411120225
2050,172670.03675766927
2051,101388.3087022826
2052,120151.64714663656
2053,144737.8362785912
2054,94370.36989983638
2055,156884.46708957688
2056,153344.0344603187
2057,109469.11818053054
2058,211272.49479322264
2059,128635.42656203473
2060,174753.59148445816
2061,171600.6971690627
2062,126892.6846058389
2063,123376.67103366271
2064,139798.02254732244
2065,122711.493038675
2066,167057.34751751376
2067,105897.84698552465
2068,145856.5358615038
2069,88657.02797776215
2070,117354.5524507708
2071,88812.0118010467
2072,140810.75932214895
2073,128051.91986179378
2074,177687.45253118477
2075,143972.71982613296
2076,110951.42173649467
2077,162205.89389923264
2078,120524.87311181054
2079,133063.76210361245
2080,118441.67025194166
2081,120797.93948130473
2082,124391.79000605604
2083,150716.73985764777
2084,104647.20601541722
2085,115052.96605789094
2086,124223.88304985914
2087,121921.75990238789
2088,94460.5841095406
2089,73584.44132562082
2090,121432.58758896173
2091,104517.77454315504
2092,119966.48017567181
2093,115969.68542805187
2094,106307.4736003042
2095,148923.52853845616
2096,85150.17924180195
2097,91510.44645095253
2098,150480.5923415013
2099,51597.88019514911
2100,75152.76111524137
2101,106875.35037712354
2102,121599.89545027455
2103,105105.3637351662
2104,146014.79835432768
2105,129027.14141865807
2106,62606.40955169978
2107,179334.93420556
2108,118088.21200393383
2109,112948.66795280283
2110,128261.99494690674
2111,148446.48182578632
2112,141652.2173312439
2113,123718.2807117678
2114,126368.7398835593
2115,166344.965637958
2116,114487.29638306782
2117,148593.6541796464
2118,133043.79814085586
2119,117084.57478965733
2120,111195.40306135494
2121,101387.60312799554
2122,117697.79261717403
2123,78001.75957951584
2124,153878.8649660818
2125,123354.81602591508
2126,151978.6947052273
2127,157354.51131969804
2128,123309.81697283083
2129,83833.40402857732
2130,138709.85342878976
2131,139092.4511950381
2132,116046.00910525197
2133,116464.49965068114
2134,117663.90174471593
2135,87548.44550832588
2136,85138.06354862073
2137,102939.76539423192
2138,141322.89082058638
2139,148469.12262233102
2140,138621.77106604973
2141,172038.54618530994
2142,124908.903805234
2143,150750.01947765655
2144,112392.53463556369
2145,138265.2271026104
2146,171196.00827263828
2147,145482.019454597
2148,139836.96149163204
2149,154923.95942751184
2150,239085.70372161645
2151,112035.20356464667
2152,167974.286846199
2153,163806.45635429773
2154,103050.40176538419
2155,143620.96090721458
2156,247055.41532199844
2157,226055.4378590879
2158,241577.0740567711
2159,222584.19481004268
2160,187780.4793080757
2161,239242.9147023275
2162,355142.38431570894
2163,342866.00537794945
2164,241843.50649572123
2165,215185.11911969405
2166,156773.42902939607
2167,216432.38425182045
2168,201487.4455714972
2169,195563.6446001882
2170,218849.7347522368
2171,159104.58414246418
2172,131888.0202238542
2173,175337.4333104285
2174,221923.0954910486
2175,293202.65414200514
2176,298217.6956792578
2177,232965.48774253012
2178,217626.3046428728
2179,133063.8791597561
2180,206188.68820201437
2181,198329.42497889107
2182,227606.85808839122
2183,194768.2855276774
2184,116548.27917136285
2185,132027.05693151036
2186,147824.44568122222
2187,154336.19139914107
2188,155361.92596832768
2189,282642.05155498016
2190,80887.82060032133
2191,85914.84570002719
2192,92028.62570101288
2193,106486.2997623452
2194,106108.91468215594
2195,107493.23041543204
2196,106014.71107871077
2197,115434.67380187596
2198,153814.0933622944
2199,176519.39762047728
2200,151416.80548194895
2201,138182.87336759063
2202,217721.62561608967
2203,131683.42174060096
2204,177938.6813225245
2205,120409.53482590872
2206,140461.4596511404
2207,225819.05502010594
2208,278132.9790163086
2209,249864.49035941888
2210,115566.62221329521
2211,112756.98328607382
2212,114746.21544683921
2213,105324.36222473848
2214,128724.0167804977
2215,99404.17574523292
2216,145294.16881861872
2217,61967.615446241885
2218,72000.66254873961
2219,65771.6617932176
2220,63243.22588573718
2221,298070.6565978223
2222,273226.07054415817
2223,280340.6589731624
2224,207275.6818460956
2225,115081.21997623076
2226,178444.99091258188
2227,197419.3771826557
2228,262644.12138830073
2229,263866.25443039736
2230,152789.23701657978
2231,217773.51759684063
2232,174433.98667845427
2233,184858.37481487604
2234,242662.8143001679
2235,214643.51051583662
2236,253599.05324482278
2237,300588.8803172195
2238,185011.7573110704
2239,111214.4666497419
2240,149999.7324708116
2241,160633.90197760606
2242,122053.9949622173
2243,133946.40033444192
2244,105491.5328720612
2245,98343.2870332302
2246,141867.2103977836
2247,113822.49826811491
2248,115380.65663487605
2249,112497.19346541024
2250,122003.256569911
2251,106420.7162152971
2252,179843.2408899551
2253,152657.0683823505
2254,184049.8906127195
2255,182244.49553347778
2256,171446.84323435355
2257,197594.7196516452
2258,154650.205321665
2259,171324.64624122326
2260,141564.88079264644
2261,199306.4819840096
2262,219123.12455252648
2263,379926.79954007466
2264,509897.4109918978
2265,174118.020266056
2266,297723.6919966877
2267,362477.69281778636
2268,409531.59843259375
2269,150519.60727787315
2270,198338.11827653184
2271,215619.74361374538
2272,194047.9978253877
2273,158373.06058656203
2274,178635.72590269297
2275,157740.4631496903
2276,194101.62961246728
2277,181570.2519864416
2278,149809.1687424019
2279,118210.38653552788
2280,117328.02086326953
2281,165728.66830585193
2282,184555.1203729715
2283,106543.30753629189
2284,108061.92328184379
2285,136973.46708452352
2286,122506.81722520759
2287,357188.98695975146
2288,283566.0125734531
2289,370930.4607531163
2290,440890.72299834783
2291,322957.29448072665
2292,418519.91225109814
2293,443666.52517509565
2294,386119.0132478052
2295,477930.32871512644
2296,299390.9628236806
2297,340966.0694071099
2298,332730.8779258164
2299,337382.96680017514
2300,325085.10741506
2301,318326.1320572847
2302,252699.0872410683
2303,247020.45476148694
2304,262546.3053864652
2305,212659.62282561124
2306,205670.43336011202
2307,211256.33680831658
2308,233215.30524677414
2309,278711.1032857094
2310,221900.56685492993
2311,206549.2518090108
2312,175646.65476882848
2313,168513.09344098964
2314,179289.19975204268
2315,179305.96334593158
2316,198015.31035821777
2317,192013.4404543548
2318,185442.23356872765
2319,186087.3869793924
2320,181821.94966381288
2321,234251.85231312562
2322,181780.6342760965
2323,193904.4714082491
2324,183333.53530098937
2325,219897.96748015477
2326,177847.3227934784
2327,197978.25665490987
2328,218553.359433435
2329,191142.13872682376
2330,178919.89992393195
2331,343950.1589954333
2332,382523.54011190875
2333,310594.7257874348
2334,257385.39329984513
2335,279040.09968626953
2336,297869.15289385756
2337,195977.18149030986
2338,258880.7120442323
2339,214291.26776204206
2340,385582.68986069993
2341,215603.68959769688
2342,236122.067657495
2343,229735.21317358527
2344,206779.29278760144
2345,234506.8328584841
2346,214972.60176069927
2347,198340.70317932064
2348,251060.98888846004
2349,177469.88986015937
2350,314111.12193197233
2351,257027.06513126983
2352,252704.15708265782
2353,237902.27841862375
2354,144054.03016799726
2355,147504.8944811836
2356,147426.65340489117
2357,184136.8940965632
2358,199196.6179899986
2359,128413.24637789793
2360,114005.91828986368
2361,146013.54200263484
2362,267289.3789557825
2363,125068.52592106583
2364,151243.60960286148
2365,218748.75795889212
2366,198966.9854847837
2367,227185.75961408296
2368,211148.37886568563
2369,219677.93773703906
2370,165736.88419916178
2371,161423.53019927134
2372,196378.462951594
2373,289806.51194745844
2374,307348.9652584491
2375,251538.89284720694
2376,282419.02146848605
2377,331763.1357732291
2378,142300.7991133197
2379,192077.35115732648
2380,154448.72359847443
2381,165961.9745695709
2382,211474.9795398844
2383,201530.45634404826
2384,242883.38219870473
2385,156529.18501982535
2386,126787.00285776623
2387,134985.46684896425
2388,102863.15291972586
2389,121165.12982292463
2390,147026.84777339085
2391,141603.14258726675
2392,114629.34016002141
2393,161155.64834480168
2394,137132.07486315691
